,Reactions,Reactants_canonical,Products_canonical,counts,reactant_smiles_am,product_smiles_am
32,[C:13](=[C:14](\[H:17])[H:18])(\[H:15])[H:16].[C:1](=[C:2](/[C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])[H:9])(\[H:7])[H:8]>>[C@:1]([C:2](=[C:3]=[O:4])[H:9])([H:7])([H:8])[C@:13]([C@:14]([O:5][C@:6]([H:10])([H:11])[H:12])([H:17])[H:18])([H:15])[H:16],C=C.C=CC(=O)OC,COCCCC=C=O,1,[C:13](=[C:14](\[H:17])[H:18])(\[H:15])[H:16].[C:1](=[C:2](/[C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])[H:9])(\[H:7])[H:8],[C@:1]([C:2](=[C:3]=[O:4])[H:9])([H:7])([H:8])[C@:13]([C@:14]([O:5][C@:6]([H:10])([H:11])[H:12])([H:17])[H:18])([H:15])[H:16]
33,[C:13](=[C:14](/[H:17])[H:18])(\[H:15])[H:16].[C:1](=[C:2](\[C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])[H:9])(\[H:7])[H:8]>>[C@@:1]([C@:2]1([H:9])[C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[C@:13]([H:15])([H:16])[C@@:14]1([H:17])[H:18])([H:7])([H:8])[H:12],C=C.C=CC(=O)OC,C[C@H]1CCCOC1=O,1,[C:13](=[C:14](/[H:17])[H:18])(\[H:15])[H:16].[C:1](=[C:2](\[C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])[H:9])(\[H:7])[H:8],[C@@:1]([C@:2]1([H:9])[C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[C@:13]([H:15])([H:16])[C@@:14]1([H:17])[H:18])([H:7])([H:8])[H:12]
34,[C:13](=[C:14](/[H:17])[H:18])(\[H:15])[H:16].[C:1](=[C:2](\[C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])[H:9])(\[H:7])[H:8]>>[C@@:1]1([H:7])([H:8])[C:2]([H:9])=[C:3]([O:5][C@:6]([H:10])([H:11])[H:12])[O:4][C@@:13]([H:15])([H:16])[C@@:14]1([H:17])[H:18],C=C.C=CC(=O)OC,COC1=CCCCO1,1,[C:13](=[C:14](/[H:17])[H:18])(\[H:15])[H:16].[C:1](=[C:2](\[C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])[H:9])(\[H:7])[H:8],[C@@:1]1([H:7])([H:8])[C:2]([H:9])=[C:3]([O:5][C@:6]([H:10])([H:11])[H:12])[O:4][C@@:13]([H:15])([H:16])[C@@:14]1([H:17])[H:18]
35,[C:13](=[C:14](/[H:17])[H:18])(\[H:15])[H:16].[C:1](=[C:2](\[C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])[H:9])(\[H:7])[H:8]>>[C@@:1]1([H:7])([H:8])[C:2]([H:9])=[C:3]([O:5][C@:6]([H:10])([H:11])[H:12])[O:4][C@@:14]([H:17])([H:18])[C@:13]1([H:15])[H:16],C=C.C=CC(=O)OC,COC1=CCCCO1,1,[C:13](=[C:14](/[H:17])[H:18])(\[H:15])[H:16].[C:1](=[C:2](\[C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])[H:9])(\[H:7])[H:8],[C@@:1]1([H:7])([H:8])[C:2]([H:9])=[C:3]([O:5][C@:6]([H:10])([H:11])[H:12])[O:4][C@@:14]([H:17])([H:18])[C@:13]1([H:15])[H:16]
36,[C:13](=[C:14](/[H:17])[H:18])(\[H:15])[H:16].[C:1](=[C:2](\[C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])[H:9])(\[H:7])[H:8]>>[C@@:1](/[C:2](=[C:3]([O-:4])/[O+:5]=[C:6](\[H:10])[H:12])[H:9])([H:7])([H:8])[C@:14]([C@@:13]([H:11])([H:15])[H:16])([H:17])[H:18],C=C.C=CC(=O)OC,C=[O+]/C([O-])=C/CCC,1,[C:13](=[C:14](/[H:17])[H:18])(\[H:15])[H:16].[C:1](=[C:2](\[C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])[H:9])(\[H:7])[H:8],[C@@:1](/[C:2](=[C:3]([O-:4])/[O+:5]=[C:6](\[H:10])[H:12])[H:9])([H:7])([H:8])[C@:14]([C@@:13]([H:11])([H:15])[H:16])([H:17])[H:18]
37,[C:13](=[C:14](/[H:17])[H:18])(\[H:15])[H:16].[C:1](=[C:2](\[C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])[H:9])(\[H:7])[H:8]>>[C@@:1](/[C:2](=[C:3]([O-:4])\[O+:5]=[C:6](\[H:10])[H:12])[H:9])([H:7])([H:8])[C@:13]([C@@:14]([H:11])([H:17])[H:18])([H:15])[H:16],C=C.C=CC(=O)OC,C=[O+]/C([O-])=C\CCC,1,[C:13](=[C:14](/[H:17])[H:18])(\[H:15])[H:16].[C:1](=[C:2](\[C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])[H:9])(\[H:7])[H:8],[C@@:1](/[C:2](=[C:3]([O-:4])\[O+:5]=[C:6](\[H:10])[H:12])[H:9])([H:7])([H:8])[C@:13]([C@@:14]([H:11])([H:17])[H:18])([H:15])[H:16]
38,[C:13](=[C:14](/[H:17])[H:18])(\[H:15])[H:16].[C:1](=[C:2](/[C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])[H:9])(\[H:7])[H:8]>>[C:13](=[C:14](/[H:17])[H:18])(\[H:15])[H:16].[C@@:1]([C:2](=[C:3]=[O:4])[H:9])([H:7])([H:8])[H:11].[O:5]=[C:6]([H:10])[H:12],C=C.C=CC(=O)OC,C=C.C=O.CC=C=O,1,[C:13](=[C:14](/[H:17])[H:18])(\[H:15])[H:16].[C:1](=[C:2](/[C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])[H:9])(\[H:7])[H:8],[C:13](=[C:14](/[H:17])[H:18])(\[H:15])[H:16].[C@@:1]([C:2](=[C:3]=[O:4])[H:9])([H:7])([H:8])[H:11].[O:5]=[C:6]([H:10])[H:12]
39,[C:13](=[C:14](/[H:17])[H:18])(\[H:15])[H:16].[C:1](=[C:2](\[C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])[H:9])(\[H:7])[H:8]>>[C@:1]1([H:7])([H:8])[C@@:2]([C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])([H:9])[C@@:14]([H:17])([H:18])[C@@:13]1([H:15])[H:16],C=C.C=CC(=O)OC,COC(=O)C1CCC1,1,[C:13](=[C:14](/[H:17])[H:18])(\[H:15])[H:16].[C:1](=[C:2](\[C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])[H:9])(\[H:7])[H:8],[C@:1]1([H:7])([H:8])[C@@:2]([C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])([H:9])[C@@:14]([H:17])([H:18])[C@@:13]1([H:15])[H:16]
40,[C:13](=[C:14](/[H:17])[H:18])(\[H:15])[H:16].[C:1](=[C:2](\[C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])[H:9])(\[H:7])[H:8]>>[C@:1]1([H:7])([H:8])[C@@:2]([C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])([H:9])[C@@:14]([H:17])([H:18])[C@:13]1([H:15])[H:16],C=C.C=CC(=O)OC,COC(=O)C1CCC1,1,[C:13](=[C:14](/[H:17])[H:18])(\[H:15])[H:16].[C:1](=[C:2](\[C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])[H:9])(\[H:7])[H:8],[C@:1]1([H:7])([H:8])[C@@:2]([C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])([H:9])[C@@:14]([H:17])([H:18])[C@:13]1([H:15])[H:16]
41,[C:13](=[C:14](/[H:17])[H:18])(\[H:15])[H:16].[C:1](=[C:2](/[C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])[H:9])(\[H:7])[H:8]>>[C@:1]([C:2](=[C:3]=[O:4])[H:9])([H:7])([H:8])[C@@:14]([C@@:13]([O:5][C@:6]([H:10])([H:11])[H:12])([H:15])[H:16])([H:17])[H:18],C=C.C=CC(=O)OC,COCCCC=C=O,1,[C:13](=[C:14](/[H:17])[H:18])(\[H:15])[H:16].[C:1](=[C:2](/[C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])[H:9])(\[H:7])[H:8],[C@:1]([C:2](=[C:3]=[O:4])[H:9])([H:7])([H:8])[C@@:14]([C@@:13]([O:5][C@:6]([H:10])([H:11])[H:12])([H:15])[H:16])([H:17])[H:18]
42,[C:13](=[C:14](/[H:17])[H:18])(\[H:15])[H:16].[C:1](=[C:2](/[C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])[H:9])(\[H:7])[H:8]>>[C@:1]1([H:7])([H:8])[C@@:2]([C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])([H:9])[C@:13]([H:15])([H:16])[C@@:14]1([H:17])[H:18],C=C.C=CC(=O)OC,COC(=O)C1CCC1,1,[C:13](=[C:14](/[H:17])[H:18])(\[H:15])[H:16].[C:1](=[C:2](/[C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])[H:9])(\[H:7])[H:8],[C@:1]1([H:7])([H:8])[C@@:2]([C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])([H:9])[C@:13]([H:15])([H:16])[C@@:14]1([H:17])[H:18]
43,[C:13](=[C:14](/[H:17])[H:18])(\[H:15])[H:16].[C:1](=[C:2](/[C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])[H:9])(\[H:7])[H:8]>>[C@:1]1([H:7])([H:8])[C@@:2]([C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])([H:9])[C@@:13]([H:15])([H:16])[C@:14]1([H:17])[H:18],C=C.C=CC(=O)OC,COC(=O)C1CCC1,1,[C:13](=[C:14](/[H:17])[H:18])(\[H:15])[H:16].[C:1](=[C:2](/[C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])[H:9])(\[H:7])[H:8],[C@:1]1([H:7])([H:8])[C@@:2]([C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])([H:9])[C@@:13]([H:15])([H:16])[C@:14]1([H:17])[H:18]
44,[C:13](=[C:14](/[H:17])[H:18])(\[H:15])[H:16].[C:1](=[C:2](/[C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])[H:9])(\[H:7])[H:8]>>[C@:1]1([H:7])([H:8])[C@@:2]([H:9])([C@@:13]([C@:14]([H:10])([H:17])[H:18])([H:15])[H:16])[C:3](=[O:4])[O:5][C@:6]1([H:11])[H:12],C=C.C=CC(=O)OC,CC[C@@H]1CCOC1=O,1,[C:13](=[C:14](/[H:17])[H:18])(\[H:15])[H:16].[C:1](=[C:2](/[C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])[H:9])(\[H:7])[H:8],[C@:1]1([H:7])([H:8])[C@@:2]([H:9])([C@@:13]([C@:14]([H:10])([H:17])[H:18])([H:15])[H:16])[C:3](=[O:4])[O:5][C@:6]1([H:11])[H:12]
45,[C:13](=[C:14](/[H:17])[H:18])(\[H:15])[H:16].[C:1](=[C:2](/[C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])[H:9])(\[H:7])[H:8]>>[C@@:1]([C:2](=[C:3]=[O:4])[H:9])([H:7])([H:8])[C@@:14]([C@:13]([O:5][C@:6]([H:10])([H:11])[H:12])([H:15])[H:16])([H:17])[H:18],C=C.C=CC(=O)OC,COCCCC=C=O,1,[C:13](=[C:14](/[H:17])[H:18])(\[H:15])[H:16].[C:1](=[C:2](/[C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])[H:9])(\[H:7])[H:8],[C@@:1]([C:2](=[C:3]=[O:4])[H:9])([H:7])([H:8])[C@@:14]([C@:13]([O:5][C@:6]([H:10])([H:11])[H:12])([H:15])[H:16])([H:17])[H:18]
46,[C:13](=[C:14](/[H:17])[H:18])(\[H:15])[H:16].[C:1](=[C:2](/[C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])[H:9])(\[H:7])[H:8]>>[C@@:1]1([H:7])([H:8])[C@:2]([C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])([H:9])[C@@:13]([H:15])([H:16])[C@:14]1([H:17])[H:18],C=C.C=CC(=O)OC,COC(=O)C1CCC1,1,[C:13](=[C:14](/[H:17])[H:18])(\[H:15])[H:16].[C:1](=[C:2](/[C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])[H:9])(\[H:7])[H:8],[C@@:1]1([H:7])([H:8])[C@:2]([C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])([H:9])[C@@:13]([H:15])([H:16])[C@:14]1([H:17])[H:18]
47,[C:13](=[C:14](/[H:17])[H:18])(\[H:15])[H:16].[C:1](=[C:2](\[C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])[H:9])(\[H:7])[H:8]>>[C@:1](/[C:2](=[C:3]([O-:4])/[O+:5]=[C:6](\[H:10])[H:12])[H:9])([H:7])([H:8])[C@:13]([C@@:14]([H:11])([H:17])[H:18])([H:15])[H:16],C=C.C=CC(=O)OC,C=[O+]/C([O-])=C/CCC,1,[C:13](=[C:14](/[H:17])[H:18])(\[H:15])[H:16].[C:1](=[C:2](\[C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])[H:9])(\[H:7])[H:8],[C@:1](/[C:2](=[C:3]([O-:4])/[O+:5]=[C:6](\[H:10])[H:12])[H:9])([H:7])([H:8])[C@:13]([C@@:14]([H:11])([H:17])[H:18])([H:15])[H:16]
48,[C:13](=[C:14](/[H:17])[H:18])(\[H:15])[H:16].[C:1](=[C:2](\[C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])[H:9])(\[H:7])[H:8]>>[C@:1](/[C:2](=[C:3]([O-:4])\[O+:5]=[C:6](/[H:10])[H:11])[H:9])([H:7])([H:8])[C@:14]([C@@:13]([H:12])([H:15])[H:16])([H:17])[H:18],C=C.C=CC(=O)OC,C=[O+]/C([O-])=C\CCC,1,[C:13](=[C:14](/[H:17])[H:18])(\[H:15])[H:16].[C:1](=[C:2](\[C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])[H:9])(\[H:7])[H:8],[C@:1](/[C:2](=[C:3]([O-:4])\[O+:5]=[C:6](/[H:10])[H:11])[H:9])([H:7])([H:8])[C@:14]([C@@:13]([H:12])([H:15])[H:16])([H:17])[H:18]
49,[C:13](=[C:14](/[H:17])[H:18])(\[H:15])[H:16].[C:1](=[C:2](\[C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])[H:9])(\[H:7])[H:8]>>[C@:1](/[C:2](=[C:3]([O-:4])\[O+:5]=[C:6](/[H:10])[H:11])[H:9])([H:7])([H:8])[C@@:13]([C@@:14]([H:12])([H:17])[H:18])([H:15])[H:16],C=C.C=CC(=O)OC,C=[O+]/C([O-])=C\CCC,1,[C:13](=[C:14](/[H:17])[H:18])(\[H:15])[H:16].[C:1](=[C:2](\[C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])[H:9])(\[H:7])[H:8],[C@:1](/[C:2](=[C:3]([O-:4])\[O+:5]=[C:6](/[H:10])[H:11])[H:9])([H:7])([H:8])[C@@:13]([C@@:14]([H:12])([H:17])[H:18])([H:15])[H:16]
50,[C:13](=[C:14](/[H:17])[H:18])(\[H:15])[H:16].[C:1](=[C:2](\[C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])[H:9])(\[H:7])[H:8]>>[C@:1](/[C:2](=[C:3]([O-:4])\[O+:5]=[C:6](/[H:11])[H:12])[H:9])([H:7])([H:8])[C@@:13]([C@:14]([H:10])([H:17])[H:18])([H:15])[H:16],C=C.C=CC(=O)OC,C=[O+]/C([O-])=C\CCC,1,[C:13](=[C:14](/[H:17])[H:18])(\[H:15])[H:16].[C:1](=[C:2](\[C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])[H:9])(\[H:7])[H:8],[C@:1](/[C:2](=[C:3]([O-:4])\[O+:5]=[C:6](/[H:11])[H:12])[H:9])([H:7])([H:8])[C@@:13]([C@:14]([H:10])([H:17])[H:18])([H:15])[H:16]
51,[C:13](=[C:14](/[H:17])[H:18])(\[H:15])[H:16].[C:1](=[C:2](\[C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])[H:9])(\[H:7])[H:8]>>[C@:1](/[C:2](=[C:3]([O-:4])\[O+:5]=[C:6](\[H:10])[H:12])[H:9])([H:7])([H:8])[C@:14]([C@@:13]([H:11])([H:15])[H:16])([H:17])[H:18],C=C.C=CC(=O)OC,C=[O+]/C([O-])=C\CCC,1,[C:13](=[C:14](/[H:17])[H:18])(\[H:15])[H:16].[C:1](=[C:2](\[C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])[H:9])(\[H:7])[H:8],[C@:1](/[C:2](=[C:3]([O-:4])\[O+:5]=[C:6](\[H:10])[H:12])[H:9])([H:7])([H:8])[C@:14]([C@@:13]([H:11])([H:15])[H:16])([H:17])[H:18]
52,[C:13](=[C:14](/[H:17])[H:18])(\[H:15])[H:16].[C:1](=[C:2](\[C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])[H:9])(\[H:7])[H:8]>>[C@:1](/[C:2](=[C:3]([O-:4])\[O+:5]=[C:6](\[H:10])[H:12])[H:9])([H:7])([H:8])[C@@:14]([C@:13]([H:11])([H:15])[H:16])([H:17])[H:18],C=C.C=CC(=O)OC,C=[O+]/C([O-])=C\CCC,1,[C:13](=[C:14](/[H:17])[H:18])(\[H:15])[H:16].[C:1](=[C:2](\[C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])[H:9])(\[H:7])[H:8],[C@:1](/[C:2](=[C:3]([O-:4])\[O+:5]=[C:6](\[H:10])[H:12])[H:9])([H:7])([H:8])[C@@:14]([C@:13]([H:11])([H:15])[H:16])([H:17])[H:18]
53,[C:13](=[C:14](/[H:17])[H:18])(\[H:15])[H:16].[C:1](=[C:2](\[C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])[H:9])(\[H:7])[H:8]>>[C@:1]([C:2](=[C:3]=[O:4])[H:9])([H:7])([H:8])[C@:13]([C@:14]([O:5][C@:6]([H:10])([H:11])[H:12])([H:17])[H:18])([H:15])[H:16],C=C.C=CC(=O)OC,COCCCC=C=O,1,[C:13](=[C:14](/[H:17])[H:18])(\[H:15])[H:16].[C:1](=[C:2](\[C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])[H:9])(\[H:7])[H:8],[C@:1]([C:2](=[C:3]=[O:4])[H:9])([H:7])([H:8])[C@:13]([C@:14]([O:5][C@:6]([H:10])([H:11])[H:12])([H:17])[H:18])([H:15])[H:16]
54,[C:13](=[C:14](/[H:17])[H:18])(\[H:15])[H:16].[C:1](=[C:2](\[C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])[H:9])(\[H:7])[H:8]>>[C@:1]([C:2](=[C:3]=[O:4])[H:9])([H:7])([H:8])[C@:14]([C@@:13]([H:11])([H:15])[H:16])([H:17])[H:18].[O:5]=[C:6]([H:10])[H:12],C=C.C=CC(=O)OC,C=O.CCCC=C=O,1,[C:13](=[C:14](/[H:17])[H:18])(\[H:15])[H:16].[C:1](=[C:2](\[C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])[H:9])(\[H:7])[H:8],[C@:1]([C:2](=[C:3]=[O:4])[H:9])([H:7])([H:8])[C@:14]([C@@:13]([H:11])([H:15])[H:16])([H:17])[H:18].[O:5]=[C:6]([H:10])[H:12]
55,[C:13](=[C:14](/[H:17])[H:18])(\[H:15])[H:16].[C:1](=[C:2](\[C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])[H:9])(\[H:7])[H:8]>>[C@:1]([C:2](=[C:3]=[O:4])[H:9])([H:7])([H:8])[C@@:13]([C@@:14]([H:11])([H:17])[H:18])([H:15])[H:16].[O:5]=[C:6]([H:10])[H:12],C=C.C=CC(=O)OC,C=O.CCCC=C=O,1,[C:13](=[C:14](/[H:17])[H:18])(\[H:15])[H:16].[C:1](=[C:2](\[C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])[H:9])(\[H:7])[H:8],[C@:1]([C:2](=[C:3]=[O:4])[H:9])([H:7])([H:8])[C@@:13]([C@@:14]([H:11])([H:17])[H:18])([H:15])[H:16].[O:5]=[C:6]([H:10])[H:12]
56,[C:13](=[C:14](/[H:17])[H:18])(\[H:15])[H:16].[C:1](=[C:2](\[C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])[H:9])(\[H:7])[H:8]>>[C@:1]([C:2](=[C:3]=[O:4])[H:9])([H:7])([H:8])[C@@:14]([C@:13]([O:5][C@:6]([H:10])([H:11])[H:12])([H:15])[H:16])([H:17])[H:18],C=C.C=CC(=O)OC,COCCCC=C=O,1,[C:13](=[C:14](/[H:17])[H:18])(\[H:15])[H:16].[C:1](=[C:2](\[C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])[H:9])(\[H:7])[H:8],[C@:1]([C:2](=[C:3]=[O:4])[H:9])([H:7])([H:8])[C@@:14]([C@:13]([O:5][C@:6]([H:10])([H:11])[H:12])([H:15])[H:16])([H:17])[H:18]
57,[C:13](=[C:14](/[H:17])[H:18])(\[H:15])[H:16].[C:1](=[C:2](\[C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])[H:9])(\[H:7])[H:8]>>[C@:1]([C@:2]1([C:3](=[O:4])[O:5][C@@:6]([H:9])([H:10])[H:12])[C@:13]([H:15])([H:16])[C@@:14]1([H:17])[H:18])([H:7])([H:8])[H:11],C=C.C=CC(=O)OC,COC(=O)C1(C)CC1,1,[C:13](=[C:14](/[H:17])[H:18])(\[H:15])[H:16].[C:1](=[C:2](\[C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])[H:9])(\[H:7])[H:8],[C@:1]([C@:2]1([C:3](=[O:4])[O:5][C@@:6]([H:9])([H:10])[H:12])[C@:13]([H:15])([H:16])[C@@:14]1([H:17])[H:18])([H:7])([H:8])[H:11]
58,[C:13](=[C:14](/[H:17])[H:18])(\[H:15])[H:16].[C:1](=[C:2](\[C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])[H:9])(\[H:7])[H:8]>>[C@:1]([C@@:2]1([H:9])[C:3](=[O:4])[C@@:13]([H:15])([H:16])[C@:14]1([H:17])[H:18])([H:7])([H:8])[H:12].[O:5]=[C:6]([H:10])[H:11],C=C.C=CC(=O)OC,C=O.C[C@@H]1CCC1=O,1,[C:13](=[C:14](/[H:17])[H:18])(\[H:15])[H:16].[C:1](=[C:2](\[C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])[H:9])(\[H:7])[H:8],[C@:1]([C@@:2]1([H:9])[C:3](=[O:4])[C@@:13]([H:15])([H:16])[C@:14]1([H:17])[H:18])([H:7])([H:8])[H:12].[O:5]=[C:6]([H:10])[H:11]
59,[C:13](=[C:14](/[H:17])[H:18])(\[H:15])[H:16].[C:1](=[C:2](\[C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])[H:9])(\[H:7])[H:8]>>[C@:1]1([H:7])([H:8])[C:2]([H:9])=[C:3]([O:5][C@:6]([H:10])([H:11])[H:12])[O:4][C@:13]([H:15])([H:16])[C@@:14]1([H:17])[H:18],C=C.C=CC(=O)OC,COC1=CCCCO1,1,[C:13](=[C:14](/[H:17])[H:18])(\[H:15])[H:16].[C:1](=[C:2](\[C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])[H:9])(\[H:7])[H:8],[C@:1]1([H:7])([H:8])[C:2]([H:9])=[C:3]([O:5][C@:6]([H:10])([H:11])[H:12])[O:4][C@:13]([H:15])([H:16])[C@@:14]1([H:17])[H:18]
60,[C:13](=[C:14](/[H:17])[H:18])(\[H:15])[H:16].[C:1](=[C:2](\[C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])[H:9])(\[H:7])[H:8]>>[C@:1]1([H:7])([H:8])[C:2]([H:9])=[C:3]([O:5][C@:6]([H:10])([H:11])[H:12])[O:4][C@@:13]([H:15])([H:16])[C@:14]1([H:17])[H:18],C=C.C=CC(=O)OC,COC1=CCCCO1,1,[C:13](=[C:14](/[H:17])[H:18])(\[H:15])[H:16].[C:1](=[C:2](\[C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])[H:9])(\[H:7])[H:8],[C@:1]1([H:7])([H:8])[C:2]([H:9])=[C:3]([O:5][C@:6]([H:10])([H:11])[H:12])[O:4][C@@:13]([H:15])([H:16])[C@:14]1([H:17])[H:18]
61,[C:13](=[C:14](/[H:17])[H:18])(\[H:15])[H:16].[C:1](=[C:2](\[C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])[H:9])(\[H:7])[H:8]>>[C@:1]1([H:7])([H:8])[C@@:2]([C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])([H:9])[C@:13]([H:15])([H:16])[C@@:14]1([H:17])[H:18],C=C.C=CC(=O)OC,COC(=O)C1CCC1,1,[C:13](=[C:14](/[H:17])[H:18])(\[H:15])[H:16].[C:1](=[C:2](\[C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])[H:9])(\[H:7])[H:8],[C@:1]1([H:7])([H:8])[C@@:2]([C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])([H:9])[C@:13]([H:15])([H:16])[C@@:14]1([H:17])[H:18]
62,[C:13](=[C:14](/[H:17])[H:18])(\[H:15])[H:16].[C:1](=[C:2](/[C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])[H:9])(\[H:7])[H:8]>>[C@:1]([C:2](=[C:3]=[O:4])[H:9])([H:7])([H:8])[C@@:13]([C@@:14]([H:10])([H:17])[H:18])([H:15])[H:16].[O:5]=[C:6]([H:11])[H:12],C=C.C=CC(=O)OC,C=O.CCCC=C=O,1,[C:13](=[C:14](/[H:17])[H:18])(\[H:15])[H:16].[C:1](=[C:2](/[C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])[H:9])(\[H:7])[H:8],[C@:1]([C:2](=[C:3]=[O:4])[H:9])([H:7])([H:8])[C@@:13]([C@@:14]([H:10])([H:17])[H:18])([H:15])[H:16].[O:5]=[C:6]([H:11])[H:12]
63,[C:13](=[C:14](/[H:17])[H:18])(\[H:15])[H:16].[C:1](=[C:2](\[C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])[H:9])(\[H:7])[H:8]>>[C@:1]1([H:7])([H:8])[C@@:2]([C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])([H:9])[C@:14]([H:17])([H:18])[C@@:13]1([H:15])[H:16],C=C.C=CC(=O)OC,COC(=O)C1CCC1,1,[C:13](=[C:14](/[H:17])[H:18])(\[H:15])[H:16].[C:1](=[C:2](\[C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])[H:9])(\[H:7])[H:8],[C@:1]1([H:7])([H:8])[C@@:2]([C:3](=[O:4])[O:5][C@:6]([H:10])([H:11])[H:12])([H:9])[C@:14]([H:17])([H:18])[C@@:13]1([H:15])[H:16]
